count,token,is_policy,
1,http://t.co/z2lyiqtpbq,,
1, folli,,
1,http://t.co/4hfm8h5yhb,,
1, wow.http,,
1,t.co/o6qdsbzju0,,
1,http://t.co/4i1uxwui0z,,
1,@fox9kmsp,,
1, http://t.co/eczqcfhwxd,,
1, detroit-area,,
1, clean-up,,
1,http://t.co/8sgeb9q9iz,,
1, quot,,
1,http://t.co/cafawjfz7f,,
1, pls,,
1, pimp,,
1, shouldnt,,
1, cheerlead,,
1, #hushmoney,,
1, #madeinpa,,
1, good-pay,,
1, http://t.co/xzqgvjvryk,,
1,http://t.co/hu0o0vopmk,,
1,http://t.co/ujsnpch4fi,,
1, http://t.co/ibhnxkcyqr,,
1, castl,,
1,@dillon4sen,,
1, @chrisdayni,,
1,http://t.co/pf5gh0hzh,,
1, cb,,
1,http://t.co/lkdm4c8h4j,,
1, tougher,,
1, sled,,
1,http://t.co/ezehosaf17,,
1, big-money,,
1,http://t.co/lfybbxny24,,
1,http://t.co/g5qbgv4kc0,,
1, oversight,,
1,172,,
1, entiti,,
1,http://t.co/ocnow00utm,,
1, councilwoman,,
1, tasco,,
1, @mbtphillydem,,
1, kick,,
1,https://t.co/tmnxxod5z4,,
1,http://t.co/uqos6mau8l,,
1,2/4,,
1, http://t.co/kikowrzsko,,
1, @atlantamagazin,,
1, tackl,,
1, cloud,,
1, swirl,,
1,http://t.co/hbxutg7wa,,
1,http://t.co/cmc7javm9d,,
1, #wicomebackfad,,
1,http://t.co/e8e0mygdwx,,
1, #fossilfreeni,,
1,http://t.co/3wbqofas2b,,
1, http://t.co/ublaphcrnb,,
1, down-right,,
1,http://t.co/vwhr2sfrvh,,
1,2nite,,
1, howiehawkin,,
1, wnedbuffalo,,
1,ch13,,
1, wmhtalbani,,
1, wskgbinghmtn,,
1, wcnysyrcus,,
1, rchstr,,
1, mlpbs,,
1, nypirg,,
1,22m,,
1, @clyburn,,
1,http://t.co/x9npxrufkr,,
1,http://t.co/nuxurboza0,,
1,http://t.co/rtsu4cygt,,
1, homicid,,
1,http://t.co/2gt1zwxob9,,
1, knock,,
1, neenah,,
1, http://t.co/vslpuwuup,,
1,http://t.co/z9rde8b4br,,
1,http://t.co/3r5dkmd2ta,,
1, https://t.co/yilymipabt,,
1, ceo,,
1, bonus,,
1,#sayno2dc,,
1, runoff,,
1, @politicususa,,
1, exact,,
1, shocker,,
1,http://t.co/mqdqgijh1b,,
1, secreci,,
1, defianc,,
1,http://t.co/bz2hxsyzgm,,
1, closur,,
1,http://t.co/8lkexrfqco,,
1, #greensburg,,
1, #uniontown,,
1,http://t.co/q1pjz5wosw,,
1,#teachers4sheheen,,
1, peril,,
1,http://t.co/r9zc7juprk,,
1, @woodradio,,
1,http://t.co/gvirzee8vv,,
1,http://t.co/zrfukfa5hu,,
1, #wu,,
1, estat,,
1, bagman,,
1, ltman,,
1, quinn,,
1, nadler,,
1,http://t.co/cd261ir50i,,
1,http://t.co/8rcjqw295f,,
1, http://t.co/hsgnxngmmw,,
1, @wearegreen,,
1, punta,,
1, gorda,,
1, http://t.co/ytjksuwqcf,,
1,http://t.co/ekrmuix3jh,,
1, #branstaddisast,,
1,http://t.co/xw0lkowgk6,,
1, @jimwitkin,,
1, spong,,
1, vukmir,,
1, darl,,
1, withdraw,,
1,http://t.co/bptql3gsib,,
1,http://t.co/lx3kbunepg,,
1, lwv,,
1, cheyenn,,
1,7:00,,
1, oust,,
1, q'd,,
1,http://t.co/stqygstn2m,,
1,@snooplog18,,
1,https://t.co/oocevw6rcb,,
1, snowboard,,
1, shorter,,
1, tabor,,
1, merrier,,
1, conscious,,
1, tee,,
1,2,800,
1,http://t.co/rx3yneadoz,,
1,@tark31,,
1, absente,,
1,http://t.co/ijh00slqzu,,
1,http://t.co/fwuf9nyf6g,,
1, stockholm,,
1, syndrom,,
1, @nbcfirstread,,
1, http://t.co/iazvqdggtr,,
1, republican-control,,
1,213,,
1,http://t.co/58mxnisn9,,
1,https://t.co/qrsdrupg0c,,
1, cranston,,
1, nat,,
1, grid,,
1, infrastr,,
1, @seekerotruth,,
1, @sableview,,
1, @workingamerica,,
1, kansa,,
1,http://t.co/8fmywsb7ra,,
1, propaganda,,
1,http://t.co/mogkwc6gg6,,
1,http://t.co/f3tkzjyuuw,,
1,http://t.co/lu8gto9uz8,,
1, http://t.co/dbplonihwf,,
1,http://t.co/p8thld3oz4,,
1, ought,,
1,54,,
1, @senatorcart,,
1, #huntforgovenor,,
1, op-,,
1, @statesman,,
1,http://t.co/2hezmzgr7f,,
1, l'shanah,,
1, tovah,,
1, rosh,,
1, hashanah,,
1,http://t.co/plx56etspk,,
1,http://t.co/na9677dfv5,,
1, compens,,
1, http://t.co/icagmwxcuv,,
1,12/20,,
1,http://t.co/0v0uysxwfu,,
1, https://t.co/uytprelsvd,,
1,@progress2day,,
1, http://t.co/bhcloopleb,,
1, @wfsunew,,
1, #safi,,
1,http://t.co/gqsy1q6mw2,,
1,http://t.co/iy6nhqdday,,
1,https://t.co/bnc3h87qfk,,
1,http://t.co/sy3uxptygb,,
1,http://t.co/yhzyu8luba,,
1, arm,,
1,http://t.co/mlf9cdfrpk,,
1,http://t.co/gwkilk8tx8,,
1,70,0,
1, @kateeburnss,,
1, drug,,
1, da,,
1, @wctrib,,
1, separ,,
1,http://t.co/xuch9ghzo2,,
1, #teamjeff,,
1, band-aid,,
1, http://t.co/qeeyompcmm,,
1, @gmofreetampabay,,
1,http://t.co/obeb8w31uc,,
1,http://t.co/ceenattq4m,,
1,http://t.co/pki5gawqf,,
1,http://t.co/9ihbjjr1zw,,
1,http://t.co/vapfw6hokz,,
1, bills-dolphin,,
1, nfl,,
1,http://t.co/ltvsiv4sgl,,
1, anti-equ,,
1, @ltgovduffyni,,
1, wni,,
1, bon,,
1, jovi,,
1,http://t.co/qx8xhojiwg,,
1,http://t.co/u5xdsgoa95,,
1, @nakedpoliticsfl,,
1, stagnant,,
1,http://t.co/juuwvr3iyv,,
1,http://t.co/ddzwzwz57p,,
1,http://t.co/whkraxw8za,,
1,http://t.co/t6ddcohksn,,
1,http://t.co/opn7kzox1x,,
1, http://t.co/aveflojeuz,,
1, #letterman,,
1, ongo,,
1,http://t.co/auuo9zfitm,,
1,http://t.co/v9ffiwl01p,,
1, @jeffbakken,,
1, @esmemurphi,,
1,10:30,,
1, @govmarkdayton,,
1, wcco,,
1, #jiminez,,
1, #ericgarn,,
1,http://t.co/lxc7pdbqq6,,
1,http://t.co/89s5zhsnjx,,
1, credenc,,
1,http://t.co/cc6yogj8og,,
1, single-digit,,
1, wiki,,
1,http://t.co/qoic7xibna,,
1, amc,,
1, life-chang,,
1, @thenat,,
1, predict,,
1, ignorac,,
1, strength,,
1, @texasobserv,,
1, http://t.co/ghosjlhbak,,
1, @hammerdaili,,
1, anti-frack,,
1, cast,,
1,50,0,
1,http://t.co/zcdypn9zen,,
1,https://t.co/ikz3vkegfb,,
1, scott--vot,,
1,http://t.co/u9cejutog,,
1, @psucreameri,,
1, bloomsburg,,
1, coatesvill,,
1,http://t.co/6ydfwd66xj,,
1,http://t.co/k21ayavgxl,,
1, @jayfouz,,
1, inform,,
1,http://t.co/dvtr7dfoeg,,
1, till,,
1, halloween,,
1,http://t.co/skbw2zrk2j,,
1,http://t.co/vzqtr8iyl,,
1,@lisabrown39,,
1,http://t.co/2dwvkwguit,,
1,http://t.co/atjbyppdr4,,
1,http://t.co/og3cqblpyq,,
1,6:00,,
1, casper,,
1, ramkota,,
1, time-whi,,
1, #engag,,
1, biden,,
1,http://t.co/acbz7r4fhn,,
1, #plagiar,,
1,http://t.co/yu8rcebuk2,,
1, buzzard,,
1,http://t.co/ll0o5aijj,,
1,http://t.co/amjdtrd7lj,,
1, @quorumreport,,
1,http://t.co/5nvdmt3hjn,,
1, consortium,,
1, resched'd,,
1, springfield,,
1,http://t.co/5oi3sfwaoq,,
1,http://t.co/kl2pt5ouwq,,
1,http://t.co/bsimh3aafc,,
1, magic,,
1, wand,,
1, acrierapsl,,
1, @fineout,,
1, @oneamericanew,,
1, @onestopguru,,
1, spite,,
1,http://t.co/ujpzp4hna2,,
1,http://t.co/dr9u2rbb5i,,
1,http://t.co/ca6d7iryrh,,
1,http://t.co/fsnwiy5zp,,
1,http://t.co/b3dkgv57z6,,
1, tito,,
1, turkey,,
1, ron,,
1, bell,,
1, sketchi,,
1, http://t.co/yospdbdkoq,,
1,http://t.co/eyrjmvklr6,,
1,http://t.co/uzgtp6jrf2,,
1, nicest,,
1, scene,,
1, ici,,
1, sticker,,
1,http://t.co/h0guyqasqi,,
1,http://t.co/zk8uuwivgi,,
1, https://t.co/fillpjqmrv,,
1,http://t.co/dtq8kmx8ji,,
1, recal,,
1, kera,,
1, kroni,,
1, enabl,,
1,http://t.co/fw2fvyn7lx,,
1, islamophob,,
1,http://t.co/bgc1x9k8c9,,
1, @wpr,,
1,16,0,
1,http://t.co/ump01wdqob,,
1,http://t.co/si8pzrmkwh,,
1, http://t.co/eojldxwfax,,
1,7/11-,,
1, recruit,,
1, hemorrhag,,
1,http://t.co/tr7aqm5svc,,
1,http://t.co/xqbl61uilq,,
1, char,,
1, entrust,,
1,http://t.co/7wpkbyuyea,,
1,http://t.co/fhc97iyoxi,,
1,http://t.co/px5xyuuakv,,
1,http://t.co/lkdjfj3mid,,
1, stray,,
1, script,,
1,http://t.co/tt34rk5brm,,
1,http://t.co/qrjxb4aadp,,
1, #canyoubelievethisguy,,
1, sexist,,
1, http://t.co/moftamwkbu,,
1, http://t.co/ktygfstcym,,
1,http://t.co/lc7jsugvo9,,
1, fell,,
1,http://t.co/qdd9qq0ao8,,
1,http://t.co/7lhojsg72w,,
1,http://t.co/ilvgiqxxs2,,
1,http://t.co/pky3cbvmlw,,
1,http://t.co/qyaq92hmez,,
1,http://t.co/qea84mcabm,,
1,http://t.co/q1oglnbuwr,,
1,http://t.co/qpanghf31x,,
1, kstp,,
1,http://t.co/5ou8tpw3x0,,
1,http://t.co/o5x2rgbdey,,
1, heavili,,
1, http://t.co/skitseyxkz,,
1, @mrjonburk,,
1, @johnandkenshow,,
1,@kfiam640,,
1,http://t.co/ty46lzmuyv,,
1, #lipacoverup,,
1, beard-w,,
1,http://t.co/1wjd8ci0x2,,
1, #netdeb,,
1,http://t.co/a8fahlkvu,,
1, honesti,,
1, proactiv,,
1, http://t.co/ydfmspuhot,,
1,http://t.co/t1gwqqapvv,,
1, chain,,
1, gang,,
1, http://t.co/bfqjxrqryd,,
1, @longballin,,
1,http://t.co/d3malwcynx,,
1,http://t.co/ginttee9mb,,
1, @politifact,,
1,http://t.co/wpyb4hbp9t,,
1,http://t.co/wyeqoqdv1c,,
1,http://t.co/f2f9geyzbp,,
1, string,,
1, http://t.co/chfefayikt,,
1, stalwart,,
1,http://t.co/o95jpfjxei,,
1, https://t.co/cepqbnjchj,,
1,137,,
1,http://t.co/uiohgp0mco,,
1,http://t.co/aajfjvlmq5,,
1, http://t.co/hytcutufeg,,
1, http://t.co/dahasyolz,,
1, @deadlinedetroit,,
1,http://t.co/n0twbckdtt,,
1,http://t.co/j9cz1tlzoa,,
1,http://t.co/b00jwnrmul,,
1, defund,,
1, http://t.co/gjjlbhrlgf,,
1, @tampabaymomma,,
1,4/6,,
1,http://t.co/bp1ycujlw0,,
1, contrib,,
1,69,,
1,865,,
1,5,500,
1,http://t.co/tc0krpoha,,
1, signal,,
1,http://t.co/sm48uctsbj,,
1, #perri,,
1,http://t.co/4mmmoiikkr,,
1, http://t.co/ghmwsknrmc,,
1,930,,
1,http://t.co/aowhnej2pc,,
1, http://t.co/ykoxmscgo,,
1,http://t.co/dyjhwhbv3k,,
1, buck,,
1,http://t.co/8vnizqeizi,,
1,http://t.co/bnpxfjj5jm,,
1,http://t.co/eaf95fm2vn,,
1, @willweatherford,,
1,https://t.co/k1pza86kw8,,
1, @danielbic,,
1, applaus,,
1, federalist,,
1, brink,,
1,http://t.co/t3dchomfbc,,
1, ast,,
1,http://t.co/s2qlmm3b3,,
1, modus,,
1, operandi,,
1, mishandl,,
1, emerg,,
1,http://t.co/unjdutk5at,,
1,http://t.co/iupudywiy2,,
1,http://t.co/cju2lqost3,,
1, squander,,
1,1.8,,
1, bodi,,
1,http://t.co/1gwyvldoxk,,
1, http://t.co/zvqxxrorqa,,
1, stumbl,,
1, thru,,
1, memor,,
1, written,,
1,https://t.co/txrvo2jmdl,,
1, @jimmyjabroni,,
1, @btlsradio,,
1, @johnmorganesq,,
1, neediest,,
1,http://t.co/bvo5ba0txp,,
1,http://t.co/jypoy7bmia,,
1, seesaw,,
1,http://t.co/qecxcs1mlz,,
1, @tomadl,,
1, dian,,
1, hendrick,,
1, affair,,
1, @racmovetoamend,,
1, tragic,,
1, http://t.co/xbrtvvgzor,,
1, barnstorm,,
1,http://t.co/rqish3ua5x,,
1, http://t.co/owyukdvqyb,,
1,http://t.co/pl59zdi9ea,,
1, subway,,
1,http://t.co/wxiua2beaw,,
1,10/20,,
1,http://t.co/mpb15ahyyt,,
1,http://t.co/hfkly5ekoq,,
1,http://t.co/1ugayjuc3r,,
1,http://t.co/iupmttcs6n,,
1,http://t.co/8uaiozphr7,,
1,http://t.co/odtkws7wkn,,
1, @statehousenew,,
1,http://t.co/3c1vxxed9c,,
1, poll-test,,
1,http://t.co/1antxvjb17,,
1,4/07,,
1, car,,
1, registr,,
1, motor,,
1, vehicl,,
1,http://t.co/dto5nlsgv8,,
1, http://t.co/dfxpmrbwss,,
1, doc,,
1, wit,,
1,https://t.co/fjhcobk5ou,,
1,http://t.co/boha0sm8lk,,
1,http://t.co/f11jfom3hk,,
1,http://t.co/tckyymkoy3,,
1,http://t.co/vni8esvmf7,,
1,http://t.co/tjz0soiksp,,
1,http://t.co/ofs6lrbcrt,,
1,http://t.co/vjnplbta4r,,
1,http://t.co/o7hiwbxwev,,
1,https://t.co/5dlmnvhvgk,,
1, http://t.co/xeeeyyand,,
1, @cnnpolit,,
1,@csealocal1000,,
1, donohu,,
1,http://t.co/yhndxsuo6,,
1,http://t.co/55ij0qbr39,,
1, plug,,
1,http://t.co/rzdy4jhabz,,
1,http://t.co/xpgiv64w1r,,
1,http://t.co/zbf223nvxw,,
1, http://t.co/jyrglkcbsf,,
1, hite,,
1,http://t.co/7s4vyxpmza,,
1, #phled,,
1, racino,,
1,http://t.co/tqij8hrb9a,,
1,0.9,,
1,@wmur9,,
1,http://t.co/56gdth4so8,,
1, http://t.co/uohbqfcarl,,
1,11.9,,
1, foreclosur,,
1,http://t.co/fmfbeop2ji,,
1,http://t.co/4v9ieovwfv,,
1,80,0,
1, melron,,
1, schofield,,
1, telegram,,
1, http://t.co/ciztafrav,,
1, @bloombergnew,,
1,http://t.co/m2apivziri,,
1, cand,,
1, maker,,
1, http://t.co/xmfgjoifid,,
1,http://t.co/fm854ypmsx,,
1,http://t.co/8ug2s66hmv,,
1,2008,,
1, deeper,,
1,http://t.co/oqvw7bmq4g,,
1, http://t.co/jjnuenqfcv,,
1, unforgiv,,
1, pearl,,
1, quarl,,
1, http://t.co/ctggfsqnqj,,
1, @lolgop,,
1, http://t.co/lhtvfzrayv,,
1, #johnstown,,
1,http://t.co/4o0al0jxjd,,
1, surcharg,,
1, #malloymath,,
1, rear,,
1, homeless,,
1, intend,,
1,https://t.co/2mkqzdoxt,,
1, http://t.co/ykocziknkn,,
1,9b,,
1,http://t.co/v36drpkhhl,,
1,http://t.co/wsjqlstev4,,
1,http://t.co/xo7u6layxm,,
1, nhr,,
1,http://t.co/6wayat2bog,,
1,http://t.co/nk4u3dve7v,,
1,http://t.co/o1tol8jkkg,,
1, @veraduerga,,
1, #gasland,,
1,http://t.co/naxgkbp7ow,,
1, liacoura,,
1, #wo,,
1,https://t.co/vkzos6e2sh,,
1,https://t.co/xdmpo60tyh,,
1, waaay,,
1, @slc_co,,
1, chick-flop,,
1, vulnter,,
1, finish,,
1,http://t.co/n9a6lscv1i,,
1,http://t.co/rmdosuh1ir,,
1, @gphotogirl,,
1, toxic,,
1, http://t.co/jielinmtwt,,
1, http://t.co/ppzlrcdjot,,
1, #energi,,
1,http://t.co/y2jsxz3glu,,
1,http://t.co/y1uecamcxu,,
1,http://t.co/jrwdq4nog9,,
1,http://t.co/z5nej0yr6b,,
1,http://t.co/bjt6azxbvx,,
1,http://t.co/9koab2rp9u,,
1,http://t.co/xujp8eudvi,,
1, materi,,
1,http://t.co/ur5kbpfhbm,,
1, #tax,,
1,http://t.co/ddfj5mzsaf,,
1, chum,,
1,http://t.co/mb8tznbddw,,
1,@phemale61,,
1, #gop,,
1, @brenthatley,,
1, @vicenew,,
1, @vice,,
1,http://t.co/volizh731i,,
1, http://t.co/lxpzdlidgn,,
1, @susannecraig,,
1,http://t.co/5nhophrzmb,,
1, capitalist,,
1,http://t.co/annhrc1xli,,
1,http://t.co/nt8zlkilcq,,
1, racket,,
1,http://t.co/lmfhlbbf61,,
1, fb,,
1, hand-pick,,
1,http://t.co/8fwgplkwtb,,
1, denier,,
1,http://t.co/un2ugnaxkj,,
1,http://t.co/3ne7tyu3b,,
1,http://t.co/zfg7pn715l,,
1,http://t.co/uawnzka350,,
1,70k,,
1, schill,,
1, blew,,
1, whistl,,
1, chill,,
1,http://t.co/ejv1jqdyhj,,
1, http://t.co/zmrxgzncyt,,
1,http://t.co/7aq0mxuzqh,,
1,http://t.co/rjyep0wyhh,,
1,http://t.co/ds3ltwthzt,,
1,http://t.co/hturebfd1h,,
1, weak,,
1,http://t.co/pukkyc1q8g,,
1,http://t.co/ymk409eoip,,
1,http://t.co/g5lwbkdpo,,
1, pac,,
1,http://t.co/74flivpm,,
1, ope,,
1, @davewakefieldco,,
1, hemp,,
1,http://t.co/eiitqekwp3,,
1, #empowerni,,
1, @wgrz,,
1, @wnedtv,,
1, @wbfo,,
1, @rcp_articl,,
1, toss-up,,
1,http://t.co/3qkilo9ney,,
1, http://t.co/jtucyjdkqi,,
1,http://t.co/5pd99nr18t,,
1, racial,,
1, wyli,,
1, http://t.co/yekhapfwof,,
1, http://t.co/fmpleanuwh,,
1, fighter,,
1, http://t.co/gdohobbhej,,
1,http://t.co/kdz1iguh8k,,
1, dip,,
1,http://t.co/c1ngsv4nqh,,
1,http://t.co/6is8cezmcn,,
1,http://t.co/qui2bjdlvx,,
1,http://t.co/ai33nhle9c,,
1,http://t.co/duxamx7egp,,
1,http://t.co/y4h3jgtjfn,,
1, tweep,,
1, weigh,,
1,@wjxt4,,
1,http://t.co/1fjmdhpnqv,,
1, crumbl,,
1, shortag,,
1,http://t.co/4chkwnvpfk,,
1, overal,,
1, burden,,
1, education-h,,
1, consolid,,
1, schl,,
1, schls,,
1,http://t.co/ebir2wf810,,
1, http://t.co/gaifdojhrr,,
1,http://t.co/cmxe89ujkc,,
1, misguid,,
1, liberal-it,,
1,http://t.co/7gzz0rwdox,,
1, http://t.co/aidlwctnnt,,
1,http://t.co/xsolfz2xac,,
1,http://t.co/qpj2iwcyup,,
1,@nappio18,,
1,@zump50,,
1, part-tim,,
1, haaland,,
1, koat-tv,,
1,http://t.co/inpiz0vp80,,
1, immedi,,
1, groundwat,,
1, merchant,,
1, entertain,,
1,420,,
1,http://t.co/cqmn1iu2o0,,
1,http://t.co/hk6fnugwlv,,
1,http://t.co/zff28c3gkd,,
1, pumpkin,,
1, wknd,,
1,http://t.co/qjngpldlp2,,
1,q7,,
1, davis.you,,
1,http://t.co/jwjex8u9cd,,
1,http://t.co/ajp1c9k2gp,,
1, #mngovdeb,,
1, http://t.co/evouguklro,,
1, ur,,
1, zone,,
1, bing,,
1,10am,,
1,http://t.co/ogmgzqyc4b,,
1,http://t.co/q6vcw486xf,,
1, polic,,
1, militar,,
1, http://t.co/itbajwpgti,,
1, #economiccollaps,,
1, @ctmirrorpaz,,
1, @wxxinew,,
1, necessari,,
1, http://t.co/efqbkhwvuc,,
1, arena,,
1,http://t.co/kjzjbfeoq3,,
1,http://t.co/wdie1mq8fk,,
1, http://t.co/jbqatvjla,,
1,http://t.co/rx1piq5i1k,,
1,206,,
1, badgercar,,
1, @progressmich,,
1, pollster,,
1,http://t.co/kq0q05ovsf,,
1, jeopard,,
1,http://t.co/6qwwglzecd,,
1,http://t.co/clenw6ysdt,,
1,http://t.co/52xtk4qvmc,,
1, @eyeamsmf,,
1,https://t.co/crp4nd8wkn,,
1, http://t.co/ezaerziblj,,
1, @burnettkati,,
1, upon,,
1, http://t.co/jvteftglum,,
1, uncompens,,
1, crippl,,
1, #itsabouttim,,
1,http://t.co/rd3ojdw3ci,,
1,http://t.co/1tfdljmakc,,
1, dm,,
1,http://t.co/qzlrmfo9cn,,
1, blind,,
1,http://t.co/piahcbr7wd,,
1,http://t.co/4xxsf4qqqi,,
1, factcheck,,
1, pilgrim,,
1,150,,
1,http://t.co/glo5qsdnd5,,
1,http://t.co/tugek6vsd7,,
1,q10,,
1, loud,,
1, willing,,
1, regardless,,
1,http://t.co/0qhodgl7a,,
1, @kccinew,,
1,http://t.co/4yj7oqlnci,,
1,http://t.co/h0tapyxrrj,,
1, @michael_haz,,
1, @niagaragazett,,
1,http://t.co/9qur1tg1i8,,
1, @elivalentinni,,
1, @jeremyvcruz,,
1, @workingfamili,,
1, http://t.co/qtyapmxtjz,,
1,http://t.co/4zd2vkjyd,,
1, bedroom,,
1, mansion,,
1,http://t.co/e71vccaon3,,
1,http://t.co/ebjlfjay7p,,
1,http://t.co/bf1zl6xnzb,,
1, mysteri,,
1, hair,,
1, mop,,
1,http://t.co/lz1qbai8uh,,
1, @nytopinion,,
1,http://t.co/cyy8y1qhkf,,
1, judi,,
1, dynam,,
1, duo,,
1, uniqu,,
1, partnership,,
1,http://t.co/k2p41hxt2g,,
1, double-digit,,
1, @dale_nadeau,,
1, @klein_debbi,,
1, bust,,
1, foia,,
1,http://t.co/9obspcxi4c,,
1,http://t.co/i2aw5u1sgn,,
1, jax,,
1,http://t.co/zi7kgdroq7,,
1,http://t.co/lffe1aeqzp,,
1,http://t.co/zy6qjygfvu,,
1,http://t.co/p7k3xvzpri,,
1, manuel,,
1, pedal,,
1, syracus,,
1,http://t.co/gyb1mtm49g,,
1,http://t.co/eqetqm1swx,,
1, bargain,,
1,http://t.co/8pzk1cbquk,,
1,http://t.co/a1mn9uujlv,,
1,http://t.co/nrlmkj2b61,,
1, nothing-h,,
1, lover,,
1, #emptysuit,,
1, http://t.co/igihgyywhr,,
1, cute,,
1, ceremoni,,
1,1975,,
1,http://t.co/ojrrzqp09u,,
1, @gurleygg,,
1, @commonwealthmag,,
1,http://t.co/przeetk4nk,,
1,http://t.co/hkkw7khmon,,
1,http://t.co/yd709lmjlr,,
1, whose,,
1,http://t.co/tcqca0covx,,
1, http://t.co/myyrxquwuh,,
1,http://t.co/ysoqn2ihla,,
1,http://t.co/nnagucs2bh,,
1,http://t.co/cyl0ewh5gx,,
1, @carolsott,,
1, cant,,
1,@hogan4governor,,
1, http://t.co/sgbddhtjmw,,
1, goldwat,,
1, jr,,
1,#ducey2014,,
1, #broadcoalit,,
1,http://t.co/znm2uvf2ok,,
1,http://t.co/d7ptishj9u,,
1,#hawkinsforthe99,,
1, permit,,
1, liquefi,,
1, propan,,
1, seneca,,
1,http://t.co/3zutwzqgai,,
1, andi,,
1, dispar,,
1,http://t.co/ykoqjy57rl,,
1, #gambl,,
1, hors,,
1, unleash,,
1, gambl,,
1,http://t.co/q4j7ss9ebq,,
1,http://t.co/mvbysg0tdk,,
1, #publicedu,,
1,http://t.co/3ytgpfixz9,,
1,2/2,,
1,http://t.co/o2cvwr3eiz,,
1,http://t.co/d38kqmkb9x,,
1, atmospher,,
1, wood,,
1, personnel,,
1, camouflag,,
1, german,,
1, shepherd,,
1,http://t.co/uwyhx3ouxa,,
1,http://t.co/ctz3fnnnb5,,
1,http://t.co/pka8sp8xvu,,
1, phx,,
1,5:30,,
1, fred,,
1, #runawaydoug,,
1, complic,,
1, layperson,,
1,http://t.co/xp25ntuxfi,,
1,http://t.co/o6qdsbzju0,,
1,http://t.co/7ly0v5ocjk,,
1, suffolk,,
1,http://t.co/yez7ar7rsi,,
1,http://t.co/0mlhm3nxl4,,
1,http://t.co/qcm0areqss,,
1, http://t.co/eriqttxoyp,,
1, @michiganradio,,
1,http://t.co/jrzx8dr1fw,,
1, r-georg,,
1, voinovich,,
1, crist--it,,
1, replay,,
1,http://t.co/oeomlm3j4a,,
1,http://t.co/al1hcbdhmo,,
1,http://t.co/yvrpsamav9,,
1,http://t.co/ilnqrh1odl,,
1, commoncor,,
1,http://t.co/6op1ddni4,,
1,http://t.co/rscqla0mu0,,
1, http://t.co/maonixikl,,
1, #educationbuildsfutur,,
1, divid,,
1, epic,,
1,http://t.co/x6ncw7sjh8,,
1,http://t.co/rd1e3dtwki,,
1,http://t.co/r42nmzjjnt,,
1, diesel,,
1, exhuast,,
1, nois,,
1, @gasland,,
1, walker-burk,,
1, fudg,,
1, http://t.co/srmdvbudwc,,
1,http://t.co/e49eovyiyp,,
1, advertis,,
1,74mil,,
1, cigarett,,
1, http://t.co/wsrsdkdftm,,
1, reliv,,
1,http://t.co/lqtzudsh1m,,
1,http://t.co/k56fyo3axp,,
1,http://t.co/p1qwwlmtic,,
1, wu,,
1,http://t.co/ebtslkpr0i,,
1,http://t.co/hynaldw5zn,,
1, non-citizen,,
1,http://t.co/k2ygxs98xx,,
1, http://t.co/lxsvnsgevi,,
1,http://t.co/95espa0n5b,,
1,http://t.co/gwy3kb81x1,,
1,http://t.co/stm01bukun,,
1, reinstitut,,
1, high-achiev,,
1, middle-incom,,
1, http://t.co/hiimmbpozd,,
1,http://t.co/lnbbna6wwh,,
1, bulldoz,,
1, http://t.co/xzpivsxzpf,,
1, hecho,,
1, pued,,
1, juzgar,,
1, ética,,
1, amigo,,
1, delictivo,,
1,http://t.co/xfuca4irb,,
1, richardson,,
1, http://t.co/yodbdbvaaf,,
1, examin,,
1, surg,,
1,http://t.co/6zpf80njc,,
1,#admitsomeelesewroteyour61pag,,
1, http://t.co/hsugjrlkof,,
1, scratch,,
1, #youvegottabekid,,
1,#g4g,,
1, #smallbiz,,
1, http://t.co/iajotnawb,,
1, heart,,
1,http://t.co/pk2lddqhwp,,
1,http://t.co/olm3j7qvbf,,
1, @bloombergtv,,
1, http://t.co/xykvcumkbx,,
1,http://t.co/m1s5q5fcwv,,
1, http://t.co/dgxsmgfbgb,,
1, @gloriajromero,,
1,http://t.co/q639wwosc0,,
1,http://t.co/ysdkz4ck83,,
1, granholm,,
1,523,300,
1,http://t.co/t3vxbotnxl,,
1,http://t.co/mfxqsd3kp2,,
1,http://t.co/w1vsr44liu,,
1,http://t.co/8x15lt2vy,,
1, @jaymedina,,
1, @gunpolici,,
1, @calgunsfdn,,
1, @calffl,,
1, @nraila,,
1,http://t.co/t7hnyzfqo5,,
1,http://t.co/xmsi7zkoi0,,
1, lift,,
1, #hurricanesandi,,
1,https://t.co/e9kjw4j5xo,,
1,http://t.co/bum4nb76tq,,
1,http://t.co/aey2scktwv,,
1, #ditchtherul,,
1,http://t.co/hjs1l1ubcq,,
1,http://t.co/f6mznocfqw,,
1, waldo,,
1,http://t.co/ifwbga3bmj,,
1,http://t.co/aquzbpjqe5,,
1,http://t.co/g0cslttnou,,
1,http://t.co/et7azkxuq7,,
1,http://t.co/tqhyr1eqfa,,
1, segarra,,
1, lpf,,
1, http://t.co/tcgohtqcey,,
1, #christi,,
1, repair,,
1, nj,,
1,http://t.co/gxom5uj8kt,,
1, http://t.co/zceojrcmfq,,
1,http://t.co/y9mtun0ppf,,
1, @jfreport,,
1, militia,,
1, pose,,
1, ammonium,,
1, nitrat,,
1, weapon,,
1,http://t.co/ntikqymc41,,
1,http://t.co/xbrpc8o4h,,
